billing_id,policy_id,customer_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,total_amount,payment_method,is_autopay,transaction_id
BIL0005914,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,16,2023-08-27,2023-09-01,182.75,182.75,Paid,0.0,182.75,Online Payment,True,489c2898-bf69-4f83-b6c8-d8c527ba4a38
BIL0005915,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,17,2023-09-26,,182.75,0.0,Failed,0.0,182.75,,True,
BIL0005916,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,18,2023-10-26,2023-11-02,182.75,182.75,Paid,0.0,182.75,Online Payment,True,7a8cff1f-1638-4dc1-ba85-bebed63a4d91
BIL0005917,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,19,2023-11-25,2023-11-27,182.75,182.75,Paid,0.0,182.75,Online Payment,True,5c4661bf-a387-4a01-9eb8-2f76e91c7866
BIL0005918,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,20,2023-12-25,2024-01-23,182.75,182.75,Overdue,18.28,201.03,Online Payment,True,912f4c9c-9022-44c0-b598-129b0f8b0fc0
BIL0005919,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,21,2024-01-24,2024-01-22,182.75,182.75,Paid,0.0,182.75,Online Payment,True,2a503899-096c-4180-a648-78395a2ee50c
BIL0005920,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,22,2024-02-23,2024-02-19,182.75,182.75,Paid,0.0,182.75,Online Payment,True,250adbd0-def0-40e3-9cb9-24007ba35201
BIL0005921,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,23,2024-03-24,2024-04-03,182.75,182.75,Late,9.14,191.89,Online Payment,True,b77b12b5-b5b6-4e2d-8e49-217ef107ddf8
BIL0005922,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,24,2024-04-23,2024-05-19,182.75,182.75,Overdue,18.28,201.03,Online Payment,True,0c1abb6d-4e25-441b-a29a-46fc30a1d489
BIL0005923,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,25,2024-05-23,2024-05-17,182.75,182.75,Paid,0.0,182.75,Online Payment,True,285f0e2f-74eb-4286-b1ec-3e7812d4460a
BIL0005924,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,26,2024-06-22,2024-06-12,182.75,182.75,Paid,0.0,182.75,Online Payment,True,07331e0e-96a8-489e-b861-5e569d89b18d
BIL0005925,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,27,2024-07-22,2024-08-01,182.75,182.75,Paid,0.0,182.75,Online Payment,True,f7ec90d5-b689-4ffc-8c49-143d0f8539fd
BIL0005926,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,28,2024-08-21,,182.75,0.0,Pending,0.0,182.75,,True,
BIL0005927,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,29,2024-09-20,2024-09-17,182.75,182.75,Paid,0.0,182.75,Online Payment,True,42e4d314-c8b7-4ef7-8f92-e108a308a35d
BIL0005928,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,30,2024-10-20,2024-10-30,182.75,182.75,Late,9.14,191.89,Online Payment,True,9e9b216d-b14c-432f-9287-198f240beeb5
BIL0005929,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,31,2024-11-19,2024-11-29,182.75,182.75,Late,9.14,191.89,Online Payment,True,99e4149c-a8c9-48b9-bb75-45483a13d71f
BIL0005930,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,32,2024-12-19,2024-12-21,182.75,182.75,Paid,0.0,182.75,Online Payment,True,b6460038-7c39-4bdb-a07d-0002508beeae
BIL0005931,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,33,2025-01-18,2025-01-27,182.75,182.75,Paid,0.0,182.75,Online Payment,True,1ff8dd4a-c26c-4329-850e-80ec84ff01cf
BIL0005932,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,34,2025-02-17,2025-02-27,182.75,182.75,Paid,0.0,182.75,Online Payment,True,90afa394-0e68-4851-bdac-da12052bf70d
BIL0005933,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,35,2025-03-19,2025-03-17,182.75,182.75,Paid,0.0,182.75,Online Payment,True,f675b1f9-0835-4fc9-9e43-62aadf089ac7
BIL0005934,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,36,2025-04-18,2025-04-18,182.75,182.75,Paid,0.0,182.75,Online Payment,True,073b4f84-9b43-4353-b720-17a5c1367178
BIL0005935,POL002412,cefd5ab7-ebc2-4026-9937-29452725a76d,37,2025-05-18,2025-05-17,182.75,182.75,Paid,0.0,182.75,Online Payment,True,60c31fb7-69c3-4b69-a840-15e47f0dcfb4
BIL0005936,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,1,2022-02-20,2022-02-20,176.88,176.88,Paid,0.0,176.88,Check,False,5e3da2d6-bced-4e2b-98c0-37894d2dfc30
BIL0005937,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,2,2022-03-22,2022-03-28,176.88,176.88,Paid,0.0,176.88,Check,False,0cbb39ef-65fd-401f-8514-9c4f140f57dc
BIL0005938,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,3,2022-04-21,2022-05-01,176.88,176.88,Late,8.84,185.72,Check,False,3c166b82-b836-4eff-9580-9f519b986b43
BIL0005939,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,4,2022-05-21,2022-05-24,176.88,176.88,Paid,0.0,176.88,Check,False,71bd20e7-6fbf-4a7d-a0ac-b8a032321e49
BIL0005940,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,5,2022-06-20,2022-06-20,176.88,176.88,Paid,0.0,176.88,Check,False,b9556741-920a-4e6f-a3cf-7d305e68d0ff
BIL0005941,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,6,2022-07-20,2022-07-26,176.88,176.88,Paid,0.0,176.88,Check,False,722c28c3-0d56-4dfb-aaa8-b51418761b7f
BIL0005942,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,7,2022-08-19,2022-08-25,176.88,176.88,Paid,0.0,176.88,Check,False,30fed8eb-f927-47f8-bcc2-e953db25a897
BIL0005943,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,8,2022-09-18,2022-10-03,176.88,176.88,Late,8.84,185.72,Check,False,300a8741-36a0-423a-a45c-6a231d3e3bc3
BIL0005944,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,9,2022-10-18,2022-10-18,176.88,176.88,Paid,0.0,176.88,Check,False,70fbbd8f-5e0b-4e75-915d-ecd76fb8252c
BIL0005945,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,10,2022-11-17,2022-11-21,176.88,176.88,Paid,0.0,176.88,Check,False,76c9fd2d-cf58-4865-b134-ee7cde750b75
BIL0005946,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,11,2022-12-17,2022-12-21,176.88,176.88,Paid,0.0,176.88,Check,False,9776c84f-ae69-4c02-bf30-c34c768351e7
BIL0005947,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,12,2023-01-16,2023-01-04,176.88,176.88,Paid,0.0,176.88,Check,False,3324a47c-ea86-40e9-a331-8b9321c9c5ec
BIL0005948,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,13,2023-02-15,2023-02-24,176.88,176.88,Late,8.84,185.72,Check,False,7622b5d7-2ced-4db9-99cb-e76b7a5e1c36
BIL0005949,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,14,2023-03-17,2023-03-25,176.88,176.88,Paid,0.0,176.88,Check,False,7e9ee069-543b-4432-9607-ed523bcb47b5
BIL0005950,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,15,2023-04-16,2023-04-17,176.88,176.88,Paid,0.0,176.88,Check,False,1d037681-8b83-4042-af8d-698de57e46c3
BIL0005951,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,16,2023-05-16,,176.88,0.0,Pending,0.0,176.88,,False,
BIL0005952,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,17,2023-06-15,2023-06-21,176.88,176.88,Paid,0.0,176.88,Check,False,83dc182b-021b-417a-b6c2-ad6f8cd1c3ac
BIL0005953,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,18,2023-07-15,2023-07-16,176.88,176.88,Paid,0.0,176.88,Check,False,0063b5df-fe64-4de7-8e96-5eccbf8b6f3a
BIL0005954,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,19,2023-08-14,2023-08-18,176.88,176.88,Paid,0.0,176.88,Check,False,ee5a8cd5-ff14-40af-a32a-acb01f2f353f
BIL0005955,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,20,2023-09-13,,176.88,0.0,Pending,0.0,176.88,,False,
BIL0005956,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,21,2023-10-13,2023-10-13,176.88,176.88,Paid,0.0,176.88,Check,False,815610fc-5e17-4e7b-b443-1dd93cda3950
BIL0005957,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,22,2023-11-12,,176.88,0.0,Pending,0.0,176.88,,False,
BIL0005958,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,23,2023-12-12,2024-01-17,176.88,176.88,Overdue,17.69,194.57,Check,False,7fa67ccb-b4a2-4c2c-9458-93304c4826e8
BIL0005959,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,24,2024-01-11,2024-01-20,176.88,176.88,Paid,0.0,176.88,Check,False,d7e6b9b3-78ac-4306-a69f-9aa2cdf3b43f
BIL0005960,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,25,2024-02-10,2024-02-06,176.88,176.88,Paid,0.0,176.88,Check,False,bbd1cb95-8452-490d-b387-ca44f3c561b9
BIL0005961,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,26,2024-03-11,2024-03-14,176.88,176.88,Paid,0.0,176.88,Check,False,7074eacc-263f-4880-b2e0-867da4f35a82
BIL0005962,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,27,2024-04-10,2024-04-11,176.88,176.88,Paid,0.0,176.88,Check,False,c135206e-9836-483c-9b13-5cf4b6c3533c
BIL0005963,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,28,2024-05-10,2024-05-17,176.88,176.88,Paid,0.0,176.88,Check,False,527a464f-46ce-4e66-8deb-404a37920969
BIL0005964,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,29,2024-06-09,2024-06-17,176.88,176.88,Paid,0.0,176.88,Check,False,de8c796f-2dbd-499a-8175-ac6411fe56c1
BIL0005965,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,30,2024-07-09,2024-07-05,176.88,176.88,Paid,0.0,176.88,Check,False,c2cc74c5-7e18-49c9-9f8c-aecda0805275
BIL0005966,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,31,2024-08-08,2024-08-06,176.88,176.88,Paid,0.0,176.88,Check,False,af65a220-2b3e-4ebf-9900-586977a6ea20
BIL0005967,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,32,2024-09-07,2024-09-05,176.88,176.88,Paid,0.0,176.88,Check,False,fdb81915-354e-4cbb-95e6-b1ec65fbc444
BIL0005968,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,33,2024-10-07,2024-10-05,176.88,176.88,Paid,0.0,176.88,Check,False,002d85df-2417-46b2-87b5-8ced555fc867
BIL0005969,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,34,2024-11-06,2024-11-05,176.88,176.88,Paid,0.0,176.88,Check,False,12d70492-7b2b-472d-ba39-a3e83c16d2a3
BIL0005970,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,35,2024-12-06,,176.88,0.0,Failed,0.0,176.88,,False,
BIL0005971,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,36,2025-01-05,2025-01-01,176.88,176.88,Paid,0.0,176.88,Check,False,bca00fb8-b557-417c-bc0d-92dece74ff0e
BIL0005972,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,37,2025-02-04,,176.88,0.0,Failed,0.0,176.88,,False,
BIL0005973,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,38,2025-03-06,2025-03-20,176.88,176.88,Late,8.84,185.72,Check,False,507fde52-3636-4fdd-bff9-374615074a49
BIL0005974,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,39,2025-04-05,2025-04-07,176.88,176.88,Paid,0.0,176.88,Check,False,7dabb7fa-a89b-469c-ae95-dbc9846f36d7
BIL0005975,POL001719,1299a48e-f01d-45cf-ade6-8ec63bda00ed,40,2025-05-05,2025-05-05,176.88,176.88,Paid,0.0,176.88,Check,False,b52b9f2d-07ae-41aa-89cb-4004d52e35db
BIL0005976,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,1,2024-08-11,2024-08-10,223.14,223.14,Paid,0.0,223.14,Bank Transfer,False,5f7ee9c8-dd77-4f68-b05b-08dc6faf40ac
BIL0005977,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,2,2024-09-10,,223.14,0.0,Failed,0.0,223.14,,False,
BIL0005978,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,3,2024-10-10,2024-10-02,223.14,223.14,Paid,0.0,223.14,Bank Transfer,False,e3e4af92-6163-46a6-992f-63d6ff44451c
BIL0005979,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,4,2024-11-09,2024-11-17,223.14,223.14,Paid,0.0,223.14,Bank Transfer,False,fff3d621-bc8c-4c70-bcfe-38d14a8d8b3d
BIL0005980,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,5,2024-12-09,,223.14,0.0,Failed,0.0,223.14,,False,
BIL0005981,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,6,2025-01-08,2025-01-21,223.14,223.14,Paid,0.0,223.14,Bank Transfer,False,23051b13-3947-4daf-a2a7-d126cf0331fe
BIL0005982,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,7,2025-02-07,,223.14,0.0,Pending,0.0,223.14,,False,
BIL0005983,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,8,2025-03-09,2025-03-18,223.14,223.14,Paid,0.0,223.14,Bank Transfer,False,ad97b059-3518-4d42-af74-f4cf30830794
BIL0005984,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,9,2025-04-08,2025-04-12,223.14,223.14,Paid,0.0,223.14,Bank Transfer,False,41696d89-efc2-45b2-a7b2-d08e1e812513
BIL0005985,POL002918,ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,10,2025-05-08,2025-05-10,223.14,223.14,Late,11.16,234.29999999999998,Bank Transfer,False,376c545f-cc7d-4456-9c3a-33faea8b9013
BIL0005986,POL000185,9fe1fa9d-1de0-42c2-af31-42a3c169f9d7,1,2021-08-24,2021-09-20,2249.58,2249.58,Overdue,224.96,2474.54,Bank Transfer,False,ef5562d0-b64e-4bf8-90d9-e967f173a92e
BIL0005987,POL000185,9fe1fa9d-1de0-42c2-af31-42a3c169f9d7,2,2022-08-19,2022-08-15,2249.58,2249.58,Paid,0.0,2249.58,Bank Transfer,False,d799de19-fad1-4910-96c3-97239c38a29d
BIL0005988,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,1,2023-10-28,2023-11-02,170.74,170.74,Paid,0.0,170.74,Credit Card,True,feaebedc-3260-414d-a647-05d5b7fec0d6
BIL0005989,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,2,2023-11-27,2023-11-28,170.74,170.74,Paid,0.0,170.74,Credit Card,True,8f520caa-8f49-4235-9c2f-6692cb0f192f
BIL0005990,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,3,2023-12-27,,170.74,0.0,Pending,0.0,170.74,,True,
BIL0005991,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,4,2024-01-26,2024-01-30,170.74,170.74,Paid,0.0,170.74,Credit Card,True,812bbe5e-1bf2-448c-81b2-1dd43682a4e2
BIL0005992,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,5,2024-02-25,2024-02-26,170.74,170.74,Paid,0.0,170.74,Credit Card,True,bdbfed91-c481-4c3e-819b-d9c6c7d83594
BIL0005993,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,6,2024-03-26,2024-03-24,170.74,170.74,Paid,0.0,170.74,Credit Card,True,058d57f3-1ef4-4154-9ea9-e436a7804f09
BIL0005994,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,7,2024-04-25,2024-04-30,170.74,170.74,Paid,0.0,170.74,Credit Card,True,888101e9-c91c-44ba-bf02-d58c581f2147
BIL0005995,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,8,2024-05-25,2024-05-25,170.74,170.74,Paid,0.0,170.74,Credit Card,True,3bf8872e-542b-490d-8870-ac79cafc2f9b
BIL0005996,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,9,2024-06-24,2024-06-24,170.74,170.74,Paid,0.0,170.74,Credit Card,True,c1b68ab5-de8a-4e98-a029-a2649065e2a0
BIL0005997,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,10,2024-07-24,2024-07-27,170.74,170.74,Paid,0.0,170.74,Credit Card,True,c9fa4410-d429-4134-b091-f42b9e9ae5a8
BIL0005998,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,11,2024-08-23,2024-08-23,170.74,170.74,Paid,0.0,170.74,Credit Card,True,73db1c11-af06-42f4-bfad-52ae61f84b09
BIL0005999,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,12,2024-09-22,2024-09-13,170.74,170.74,Paid,0.0,170.74,Credit Card,True,a8c84e31-2122-4456-9bcb-d7a343594877
BIL0006000,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,13,2024-10-22,2024-10-27,170.74,170.74,Paid,0.0,170.74,Credit Card,True,72f56821-d4c5-497a-b9c6-ec1db3f0ed14
BIL0006001,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,14,2024-11-21,2024-11-27,170.74,170.74,Paid,0.0,170.74,Credit Card,True,f471736f-c63d-4aa0-9536-8170c1d99656
BIL0006002,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,15,2024-12-21,2024-12-12,170.74,170.74,Paid,0.0,170.74,Credit Card,True,7d4b4a5a-7861-4576-90f5-c66fa4279775
BIL0006003,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,16,2025-01-20,2025-01-15,170.74,170.74,Paid,0.0,170.74,Credit Card,True,ca6ef91e-ea23-4966-9702-acd219972d12
BIL0006004,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,17,2025-02-19,2025-03-01,170.74,170.74,Paid,0.0,170.74,Credit Card,True,d5d28f92-c7e1-4246-8259-aeb01c9d1bb9
BIL0006005,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,18,2025-03-21,2025-04-03,170.74,170.74,Late,8.54,179.28,Credit Card,True,80eedcae-82c7-4948-be1c-86a4fd73cb58
BIL0006006,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,19,2025-04-20,2025-04-20,170.74,170.74,Paid,0.0,170.74,Credit Card,True,3d3f1770-b6d4-4593-a1ab-9ccdf26bc511
BIL0006007,POL004405,c113a9fb-3a5e-40b7-ac56-c7b199c42ecb,20,2025-05-20,2025-05-18,170.74,170.74,Paid,0.0,170.74,Credit Card,True,e03e7d4a-e26c-4bf4-95b0-8e33a3c9b228
BIL0006008,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,1,2022-10-16,2022-10-11,151.86,151.86,Paid,0.0,151.86,Credit Card,False,e857bf7a-eaec-4d72-8302-f9806b64c44a
BIL0006009,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,2,2022-11-15,2022-11-15,151.86,151.86,Paid,0.0,151.86,Credit Card,False,88f2a92e-6de2-4185-a508-4ba2585dee12
BIL0006010,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,3,2022-12-15,2022-12-29,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,d62fbd4b-e9ae-485b-80e7-838c21fd4e35
BIL0006011,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,4,2023-01-14,,151.86,0.0,Pending,0.0,151.86,,False,
BIL0006012,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,5,2023-02-13,2023-02-24,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,26544ad0-3235-4493-a5cb-4ce6339e9dd4
BIL0006013,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,6,2023-03-15,,151.86,0.0,Pending,0.0,151.86,,False,
BIL0006014,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,7,2023-04-14,2023-04-12,151.86,151.86,Paid,0.0,151.86,Credit Card,False,e71f7fed-993e-4c18-80de-1abff8078b46
BIL0006015,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,8,2023-05-14,,151.86,0.0,Failed,0.0,151.86,,False,
BIL0006016,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,9,2023-06-13,2023-06-18,151.86,151.86,Paid,0.0,151.86,Credit Card,False,1e06baa5-2cac-4900-b218-e9ab1b78a733
BIL0006017,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,10,2023-07-13,2023-07-09,151.86,151.86,Paid,0.0,151.86,Credit Card,False,9a2d7998-0cd4-4ea9-8690-1ee66f690f32
BIL0006018,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,11,2023-08-12,2023-08-12,151.86,151.86,Paid,0.0,151.86,Credit Card,False,01d2b375-1c7a-4301-b19f-a268f0baf4e8
BIL0006019,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,12,2023-09-11,2023-09-20,151.86,151.86,Paid,0.0,151.86,Credit Card,False,6ce5eb6f-b830-4442-a434-a96ab46f2aec
BIL0006020,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,13,2023-10-11,2023-11-25,151.86,151.86,Overdue,15.19,167.05,Credit Card,False,a96e0eae-605f-4d65-8e1b-57ab865876d3
BIL0006021,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,14,2023-11-10,2023-11-15,151.86,151.86,Paid,0.0,151.86,Credit Card,False,94dd3240-7ecc-4ec7-91a2-3b4bfe435516
BIL0006022,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,15,2023-12-10,2023-12-10,151.86,151.86,Paid,0.0,151.86,Credit Card,False,64c7c43a-6631-4550-ae18-4ed0313e4447
BIL0006023,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,16,2024-01-09,2024-01-17,151.86,151.86,Paid,0.0,151.86,Credit Card,False,f3fc6539-af87-49dc-8d31-3288f7a4dc78
BIL0006024,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,17,2024-02-08,2024-01-31,151.86,151.86,Paid,0.0,151.86,Credit Card,False,6abb691c-58e9-4055-ae7d-d9f261a3d9a7
BIL0006025,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,18,2024-03-09,2024-03-09,151.86,151.86,Paid,0.0,151.86,Credit Card,False,a7047550-d672-4524-85ab-ad1530fba2b7
BIL0006026,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,19,2024-04-08,2024-04-01,151.86,151.86,Paid,0.0,151.86,Credit Card,False,65db3c44-c1e7-4417-a50c-03bd4b82647d
BIL0006027,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,20,2024-05-08,2024-05-05,151.86,151.86,Paid,0.0,151.86,Credit Card,False,9354f11d-263b-4c0b-95e4-b94fb99acbb1
BIL0006028,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,21,2024-06-07,2024-06-04,151.86,151.86,Paid,0.0,151.86,Credit Card,False,b18fa7f8-e97f-4526-a3d6-1aa926501d57
BIL0006029,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,22,2024-07-07,2024-07-14,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,a5d66b2c-e358-49b4-9eed-f94cb028a02b
BIL0006030,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,23,2024-08-06,2024-08-01,151.86,151.86,Paid,0.0,151.86,Credit Card,False,1c02a0e9-2f42-4768-8d0d-d2345a3a1e4b
BIL0006031,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,24,2024-09-05,2024-09-05,151.86,151.86,Paid,0.0,151.86,Credit Card,False,e348d7e4-1456-4ee4-b47c-c0bf7fdc8ac8
BIL0006032,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,25,2024-10-05,2024-10-18,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,3d5f4335-8f62-4be4-aea4-8e8d399bb3bc
BIL0006033,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,26,2024-11-04,2024-11-14,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,c4c61104-69bd-471a-8f43-66da6eb185fc
BIL0006034,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,27,2024-12-04,2024-12-01,151.86,151.86,Paid,0.0,151.86,Credit Card,False,663a8d60-7467-4fa5-8ce4-31ed3afa87f6
BIL0006035,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,28,2025-01-03,,151.86,0.0,Pending,0.0,151.86,,False,
BIL0006036,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,29,2025-02-02,2025-02-03,151.86,151.86,Paid,0.0,151.86,Credit Card,False,75018e81-30c9-4757-ac0c-7e67e2cee174
BIL0006037,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,30,2025-03-04,2025-03-19,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,bb2c15d7-491f-40d1-b56c-9d2707a534df
BIL0006038,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,31,2025-04-03,2025-04-08,151.86,151.86,Late,7.59,159.45000000000002,Credit Card,False,a823a170-559b-4d1c-9289-ec62357029fe
BIL0006039,POL005967,ffe7d256-7c15-4fee-823f-56beb8a79214,32,2025-05-03,,151.86,0.0,Pending,0.0,151.86,,False,
BIL0006040,POL006711,e8dcf160-0ff1-43a6-825b-72eab82d61c2,1,2025-01-30,2025-01-30,2812.96,2812.96,Paid,0.0,2812.96,Online Payment,True,d1fab685-221e-490e-8d9a-ebadb7b03a5d
BIL0006041,POL002890,bd203de5-0eb4-424d-b454-6fa1faea6ba1,1,2022-11-10,2022-11-08,473.28,473.28,Paid,0.0,473.28,Bank Transfer,True,b469ac48-91f6-4bbe-8e10-f34df4bed745
BIL0006042,POL002890,bd203de5-0eb4-424d-b454-6fa1faea6ba1,2,2023-05-09,2023-06-15,473.28,473.28,Overdue,47.33,520.61,Bank Transfer,True,71b19cc8-becd-4d9a-ad78-08dfb5dcb76d
BIL0006043,POL000091,03a8ffce-4058-4bd0-85f9-876de6eb009f,1,2024-11-22,2024-12-05,4908.19,4908.19,Paid,0.0,4908.19,Online Payment,False,e435407a-f721-4970-9ebe-0ef94f84eede
BIL0006044,POL004716,d6ded11f-2081-40ec-8b32-19c4746add2e,1,2022-04-14,2022-04-13,473.72,473.72,Paid,0.0,473.72,Bank Transfer,True,164fa6e7-f70d-46a8-b222-2af5f0076541
