policy_id,customer_id,agent_id,policy_type,policy_subtype,effective_date,expiration_date,renewal_date,policy_term_years,annual_premium,monthly_premium,payment_frequency,payment_method,coverage_level,policy_status,underwriting_grade,underwriting_score,is_loyalty_member,bundle_discount,discount_percentage,total_discount_amount,net_premium,auto_renewal,last_modified_date,policy_notes
POL003014,4bd82660-3579-4c19-a0dd-eed3e3391a47,AG0053,Home,Custom,2025-05-11,2026-05-11,2026-05-11,1.0,2310.25,192.52,Quarterly,Credit Card,65,Active,B+,55,True,False,5,115.51,2194.74,True,2025-05-23,
POL003015,ce067177-23ee-4287-815c-0aada2d42900,AG0120,Business Liability,Professional,2020-11-04,2021-11-04,2025-11-04,1.0,5123.23,426.94,Quarterly,Bank Transfer,49,Active,B,63,False,True,5,256.16,4867.07,False,2022-11-12,
POL003016,3565d6b1-d9ba-43c6-98b7-a38a5ba74194,AG0109,Life,Term,2024-12-20,2039-12-20,2039-12-20,15.0,2354.47,196.21,Annual,Credit Card,88,Renewed,C+,65,False,False,5,117.72,2236.75,True,2025-05-20,Bit religious myself which. Ever crime environment keep. Like type maybe training lose understand.
POL003017,2df8e51e-bfc1-45eb-aeab-95716db17e1d,AG0035,Renters,Basic,2021-01-03,2021-07-04,2025-07-04,0.5,1157.7,96.48,Annual,Check,81,Renewed,B,64,True,False,7,81.04,1076.66,False,2022-12-02,
POL003018,144caab9-7121-4c89-8875-4d524c736efb,AG0136,Umbrella,Extended,2021-08-31,2022-08-31,2025-08-30,1.0,1265.65,105.47,Monthly,Credit Card,84,Active,C,67,False,False,0,0.0,1265.65,True,2023-09-12,Manage natural when else common these effort manager. Weight old care city own travel tough.
POL003019,bc51c1ec-bcf9-4167-8343-4dc71c087b11,AG0066,Renters,Basic,2020-08-01,2021-08-01,2025-08-01,1.0,641.66,53.47,Annual,Credit Card,56,Pending,A+,68,False,False,0,0.0,641.66,False,2020-09-24,
POL003020,99161095-90bc-4659-9285-9806ff3bb2d4,AG0097,Business Liability,General,2022-02-11,2023-02-11,2026-02-10,1.0,4301.22,358.44,Semi-Annual,Credit Card,100,Active,C,93,False,True,10,430.12,3871.1,True,2024-08-16,
POL003021,e914a0d1-f649-446e-8fe5-c70a18ed04cd,AG0076,Business Liability,Product,2024-08-28,2025-08-28,2025-08-28,1.0,6759.9,563.32,Semi-Annual,Credit Card,82,Active,A+,70,False,False,0,0.0,6759.9,False,2024-10-08,
POL003022,6f0069b5-327e-48a8-9e4c-87f347d2f5dd,AG0114,Life,Universal,2020-06-25,2040-06-25,2040-06-25,20.0,2052.2,171.02,Annual,Credit Card,79,Active,A,75,True,False,5,102.61,1949.59,True,2023-06-06,
POL003023,503afd3c-0d07-4c68-bdaa-fc432da9abd9,AG0117,Commercial,Business Interruption,2024-02-07,2025-02-06,2026-02-06,1.0,8184.85,682.07,Monthly,Check,74,Renewed,B,77,False,False,5,409.24,7775.61,False,2024-02-19,
POL003024,4f6ff08a-a3d7-4bd7-bb15-04c057f1cf85,AG0095,Health,Group,2024-08-02,2025-08-02,2025-08-02,1.0,9526.77,793.9,Quarterly,Credit Card,78,Active,D,68,False,True,15,1429.02,8097.75,True,2025-04-16,
POL003025,53606d28-f826-4933-b17d-0a5d75af0f59,AG0137,Life,Whole Life,2023-05-24,2038-05-23,2038-05-23,15.0,1753.63,146.14,Annual,Bank Transfer,57,Active,B,66,False,False,0,0.0,1753.63,True,2024-11-06,
POL003026,0df51ebe-0064-41c7-8942-aeac33c18ff5,AG0002,Business Liability,Product,2020-07-28,2021-07-28,2025-07-28,1.0,7876.33,656.36,Semi-Annual,Credit Card,86,Pending,A+,71,True,False,7,551.34,7324.99,False,2024-08-22,Significant very discussion. As blue clearly north spring collection.
POL003027,75930ca5-a54b-46a4-9ddc-d9bd8ed87017,AG0006,Life,Term,2022-09-06,2052-09-05,2052-09-05,30.0,1658.04,138.17,Quarterly,Credit Card,79,Active,C,68,False,True,15,248.71,1409.33,True,2023-06-07,
POL003028,8ec88bf7-e17c-47ea-bd4d-6acd112b5c91,AG0102,Health,Medicare Supplement,2020-07-31,2021-07-31,2025-07-31,1.0,9696.01,808.0,Semi-Annual,Credit Card,59,Renewed,A,69,False,True,13,1260.48,8435.53,False,2022-12-27,Within where heavy management hot. Cost run talk movie ground education.
POL003029,5f52731b-9385-4b12-ba5c-c495d1276d7c,AG0055,Business Liability,Professional,2021-02-27,2022-02-27,2026-02-27,1.0,6350.15,529.18,Annual,Credit Card,59,Active,A,58,False,False,0,0.0,6350.15,True,2024-12-04,
POL003030,3be3b3aa-f87d-49b7-83b2-d95512dac06a,AG0054,Auto,Comprehensive,2022-04-22,2022-10-21,2025-10-20,0.5,2006.99,167.25,Semi-Annual,Online Payment,93,Active,B+,66,True,False,2,40.14,1966.85,True,2023-06-10,
POL003031,6cd11eaf-5ad5-48c4-9154-fa0d8412bea7,AG0044,Professional Liability,Legal,2021-11-08,2022-11-08,2025-11-07,1.0,4727.55,393.96,Semi-Annual,Check,63,Active,B,91,True,False,2,94.55,4633.0,False,2024-12-19,
POL003032,bfccf1a4-1db9-420c-8593-b6607a3f2d16,AG0128,Business Liability,General,2022-08-01,2023-08-01,2025-07-31,1.0,5178.4,431.53,Annual,Bank Transfer,87,Active,A,67,False,False,0,0.0,5178.4,False,2022-12-12,Foreign a product suffer. Social indicate key should standard.
POL003033,a7a863c4-0e5d-4fee-ba8f-98ee1a42ab99,AG0020,Home,Custom,2024-02-13,2025-02-12,2026-02-12,1.0,4210.28,350.86,Quarterly,Bank Transfer,81,Pending,B+,69,False,False,0,0.0,4210.28,False,2024-12-23,
POL003034,3f6297f1-0a4c-4b64-9aff-511ec20733a3,AG0121,Renters,Custom,2021-11-23,2022-11-23,2025-11-22,1.0,917.76,76.48,Quarterly,Check,64,Active,A+,77,True,True,17,156.02,761.74,True,2023-03-12,
POL003035,9d3dbdf1-8583-432a-93ae-697421044c77,AG0040,Life,Whole Life,2025-02-05,2050-02-05,2050-02-05,25.0,1305.25,108.77,Monthly,Credit Card,70,Active,A,72,False,True,10,130.52,1174.73,False,2025-05-16,
POL003036,03e7d2ae-783c-4d74-bd90-b50df55759a0,AG0139,Home,Premium,2025-01-16,2026-01-16,2026-01-16,1.0,3942.87,328.57,Annual,Online Payment,90,Active,D,82,False,False,0,0.0,3942.87,False,2025-02-09,
POL003037,506dfd95-3b7f-4869-9c47-307b1e64463f,AG0003,Umbrella,Standard,2024-12-07,2025-12-07,2025-12-07,1.0,1544.62,128.72,Semi-Annual,Bank Transfer,66,Active,B+,77,True,False,2,30.89,1513.73,False,2025-05-17,
POL003038,8b3acbfd-b22e-4302-8137-383df144d8bd,AG0091,Umbrella,Standard,2021-09-12,2022-09-12,2025-09-11,1.0,1041.38,86.78,Semi-Annual,Credit Card,58,Lapsed,A,77,False,True,15,156.21,885.17,False,2024-12-14,Major sure worry assume. Finish quickly suddenly doctor blue.
POL003039,424c3be1-a082-43e0-bf02-bd3b5c666674,AG0083,Health,Medicare Supplement,2023-10-18,2024-10-17,2025-10-17,1.0,14097.82,1174.82,Annual,Bank Transfer,77,Active,C+,76,False,True,15,2114.67,11983.15,True,2024-06-14,
POL003040,4abd64dc-c37c-4292-b1fe-9f02ec440218,AG0086,Umbrella,Standard,2024-07-15,2025-01-13,2025-07-14,0.5,1124.32,93.69,Semi-Annual,Online Payment,70,Active,B,97,False,True,5,56.22,1068.1,False,2024-12-31,Bit evening entire move simply less. Leg leader onto.
POL003041,17119f4b-e17c-4ac1-bbe7-36d2933facd2,AG0070,Home,Standard,2021-08-14,2022-08-14,2025-08-13,1.0,2434.63,202.89,Monthly,Check,61,Active,A+,83,False,False,0,0.0,2434.63,True,2023-11-27,
POL003042,e9269ca8-8743-43d1-ab08-3deb3483a043,AG0077,Home,Custom,2021-11-14,2022-11-14,2025-11-13,1.0,2201.81,183.48,Annual,Check,59,Active,B+,78,False,True,10,220.18,1981.63,True,2023-04-16,
POL003043,b07860b6-9e72-4e29-b37b-13a04965e7a4,AG0137,Renters,Custom,2023-06-29,2023-12-28,2025-06-27,0.5,894.82,74.57,Annual,Check,83,Active,A,72,False,True,10,89.48,805.34,False,2023-07-05,Southern catch few quickly race program main. Bill decision third alone.
POL003044,93441ce8-5991-4ca5-9ea1-9d91c738dff3,AG0006,Life,Whole Life,2020-10-12,2045-10-12,2045-10-12,25.0,1947.39,162.28,Annual,Bank Transfer,67,Active,A+,73,False,False,0,0.0,1947.39,False,2022-03-14,
POL003045,a3a1edb2-1325-482e-a99e-e5c7aa054c97,AG0088,Life,Universal,2024-12-30,2049-12-30,2049-12-30,25.0,1807.95,150.66,Semi-Annual,Bank Transfer,79,Active,A,93,False,False,0,0.0,1807.95,False,2025-01-26,Paper president nor pay.
POL003046,ab6a1441-75f4-4a25-ae96-c2e1f8c7f376,AG0030,Home,Standard,2022-01-04,2023-01-04,2026-01-03,1.0,2690.01,224.17,Quarterly,Check,61,Active,B,65,True,True,22,591.8,2098.21,False,2024-01-30,
POL003047,f3c54bc1-e807-4412-981f-dc1da7e3ad36,AG0079,Life,Whole Life,2023-02-04,2028-02-04,2028-02-04,5.0,1722.05,143.5,Semi-Annual,Check,79,Active,C+,68,False,True,15,258.31,1463.74,False,2023-07-12,
POL003048,9a77cd3c-e08c-474d-8c31-06829e16c79b,AG0072,Business Liability,Professional,2022-10-17,2023-10-17,2025-10-16,1.0,6395.53,532.96,Quarterly,Online Payment,73,Active,C,84,False,False,0,0.0,6395.53,True,2024-12-30,
POL003049,24eb7c21-bda3-409f-8942-fe68ca194b89,AG0087,Life,Term,2020-10-12,2045-10-12,2045-10-12,25.0,1516.2,126.35,Quarterly,Online Payment,32,Active,C+,64,False,False,0,0.0,1516.2,False,2022-09-28,Media control agreement. Start century government cell. Visit Mr some eye trade.
POL003050,f5867b37-a750-4ece-9c16-9994a9cc7d76,AG0042,Health,Individual,2021-10-20,2022-10-20,2025-10-19,1.0,10654.92,887.91,Monthly,Check,48,Active,C+,57,False,False,0,0.0,10654.92,True,2023-11-06,
POL003051,ba7d5a02-7149-416f-8bbe-ddb3daea565a,AG0138,Renters,Premium,2020-12-15,2021-06-15,2025-06-15,0.5,1339.81,111.65,Semi-Annual,Online Payment,100,Active,D,79,True,False,2,26.8,1313.01,True,2022-12-07,
POL003052,e57ffc9e-dc17-4970-a3e8-fb3f24f10b1c,AG0030,Home,Custom,2024-12-05,2025-12-05,2025-12-05,1.0,3060.01,255.0,Annual,Check,89,Cancelled,D,71,False,False,0,0.0,3060.01,True,2025-04-27,Lawyer answer blood father option for many. Size large for beautiful hospital trouble.
POL003053,d45bfefb-829d-4796-b88b-8f6b42d68b95,AG0032,Commercial,Professional Liability,2021-10-10,2022-10-10,2025-10-09,1.0,6176.64,514.72,Monthly,Credit Card,86,Active,A+,50,False,False,0,0.0,6176.64,False,2022-09-10,Himself factor chair capital her. Like kid deep sort.
POL003054,658b2edf-17b9-4e59-a70a-7e28a7b61068,AG0068,Auto,Liability Only,2022-02-09,2023-02-09,2026-02-08,1.0,3692.55,307.71,Monthly,Bank Transfer,90,Active,A,62,True,False,2,73.85,3618.7,True,2025-04-26,
POL003055,0c468b85-14fe-41e7-82d5-ced7aeb0bf07,AG0100,Professional Liability,Consulting,2024-01-29,2025-01-28,2026-01-28,1.0,2871.27,239.27,Monthly,Check,67,Active,C,78,False,True,15,430.69,2440.58,True,2024-02-24,
POL003056,5a96acfd-0389-4792-aa89-6a741a035d70,AG0059,Health,Family,2023-08-01,2024-01-30,2025-07-30,0.5,8219.81,684.98,Monthly,Online Payment,79,Active,C,73,False,True,5,410.99,7808.82,True,2024-09-23,
POL003057,7e7ad92d-4822-46bc-806e-21b94e2b19b1,AG0106,Auto,Full Coverage,2022-12-20,2023-12-20,2025-12-19,1.0,2598.37,216.53,Quarterly,Credit Card,54,Active,B+,73,True,False,5,129.92,2468.45,True,2024-06-07,
POL003058,f099be71-d7f0-44fc-99b1-f38ccc4d9da1,AG0053,Umbrella,Standard,2021-11-24,2022-11-24,2025-11-23,1.0,1673.65,139.47,Quarterly,Credit Card,89,Active,A+,65,False,True,15,251.05,1422.6,True,2024-07-18,
POL003059,7d96b829-87df-4246-94ce-78cc2d7bf3bb,AG0015,Home,Custom,2022-09-10,2023-09-10,2025-09-09,1.0,4891.08,407.59,Annual,Check,94,Pending,B+,61,False,True,10,489.11,4401.97,False,2024-04-18,
POL003060,1a92b4c2-e29c-4112-946c-9bcae152735f,AG0040,Professional Liability,Medical,2024-03-15,2025-03-15,2026-03-15,1.0,2716.0,226.33,Monthly,Check,75,Active,C+,90,False,True,10,271.6,2444.4,True,2024-09-07,
POL003061,4963e05c-78a7-422f-b37b-4822153ca6f6,AG0065,Business Liability,Product,2021-04-02,2022-04-02,2026-04-02,1.0,6241.42,520.12,Annual,Check,64,Pending,C+,84,False,True,5,312.07,5929.35,True,2023-07-29,You ground message over. Sound behavior reflect I black. Article concern season break ago.
POL003062,159e5ba0-f2d7-4698-b067-645be921b70d,AG0070,Commercial,Workers Comp,2021-12-08,2022-12-08,2025-12-07,1.0,7644.43,637.04,Quarterly,Online Payment,100,Active,B,74,False,False,0,0.0,7644.43,True,2022-06-06,
POL003063,c01cbc7c-c999-41e1-bce7-0e757e04b7ff,AG0115,Renters,Custom,2021-04-15,2022-04-15,2026-04-15,1.0,879.35,73.28,Semi-Annual,Check,67,Pending,A+,62,False,False,0,0.0,879.35,True,2023-09-27,
POL003064,2fc3c605-73ae-4618-a222-4ffbed0ba7e9,AG0132,Health,Individual,2020-11-04,2021-11-04,2025-11-04,1.0,12251.13,1020.93,Semi-Annual,Credit Card,94,Active,C+,87,True,False,7,857.58,11393.55,True,2024-08-03,
POL003065,62ab0675-98d1-4213-a71e-cad163d786d2,AG0136,Umbrella,Extended,2021-03-25,2022-03-25,2026-03-25,1.0,1077.36,89.78,Annual,Credit Card,96,Lapsed,C+,71,False,False,0,0.0,1077.36,True,2024-06-06,Like weight rise story expect fear. Open author nature experience operation bag ago way.
POL003066,0fb7039f-9d0f-491c-b66b-eedb2382f624,AG0130,Umbrella,Standard,2021-11-19,2022-11-19,2025-11-18,1.0,1110.71,92.56,Monthly,Check,90,Active,A+,71,False,False,0,0.0,1110.71,False,2023-11-10,
POL003067,b1d9ab91-2e18-4644-8329-61a95aca028d,AG0048,Professional Liability,Medical,2020-06-13,2021-06-13,2025-06-13,1.0,4506.61,375.55,Monthly,Bank Transfer,61,Active,B+,85,False,True,5,225.33,4281.28,True,2025-01-21,
POL003068,0334a630-de1a-4ed2-ac73-84f14c89d7ba,AG0016,Umbrella,Extended,2021-03-26,2022-03-26,2026-03-26,1.0,1039.74,86.64,Quarterly,Credit Card,99,Active,C,59,False,False,0,0.0,1039.74,True,2022-04-09,
POL003069,95328345-0995-41f8-8b65-25bf99d35e89,AG0144,Life,Whole Life,2024-03-03,2054-03-03,2054-03-03,30.0,1685.34,140.44,Quarterly,Check,59,Active,D,72,False,False,0,0.0,1685.34,True,2024-06-04,
POL003070,c542fe81-a27a-4584-a313-55a8c4509067,AG0009,Health,Family,2024-09-12,2025-09-12,2025-09-12,1.0,9209.03,767.42,Quarterly,Online Payment,89,Active,C,58,True,True,12,1105.08,8103.95,True,2025-03-18,
POL003071,d4c31c95-d583-4599-8c6d-05f0ab65fd4c,AG0108,Umbrella,Extended,2024-04-12,2025-04-12,2026-04-12,1.0,1712.05,142.67,Semi-Annual,Online Payment,78,Active,C,64,False,False,0,0.0,1712.05,True,2024-06-24,Other public sister their technology. Light defense impact hard either worker.
POL003072,5fcde8db-bb02-4522-a117-43406c0e70cc,AG0004,Renters,Basic,2024-04-13,2025-04-13,2026-04-13,1.0,1187.73,98.98,Semi-Annual,Credit Card,85,Active,D,62,True,False,2,23.75,1163.98,False,2024-09-21,
POL003073,f11a0ab9-1155-4ae3-be59-a01f5e6a9b82,AG0022,Umbrella,Extended,2023-05-09,2023-11-07,2025-11-06,0.5,1785.42,148.78,Semi-Annual,Credit Card,86,Active,D,70,False,False,0,0.0,1785.42,True,2023-05-22,Wonder commercial color poor rich democratic. Computer nation difference cost thousand.
POL003074,1196897d-2347-4ea0-a9cf-551fdedb655f,AG0124,Business Liability,General,2024-01-18,2025-01-17,2026-01-17,1.0,3419.53,284.96,Annual,Bank Transfer,60,Active,C,72,True,False,5,170.98,3248.55,True,2025-03-03,
POL003075,45b8b0f6-986d-46ba-b24d-b25fbd6adf26,AG0094,Umbrella,Standard,2024-02-23,2025-02-22,2026-02-22,1.0,549.67,45.81,Monthly,Online Payment,45,Active,B+,65,False,False,0,0.0,549.67,False,2024-09-09,
POL003076,c3267a82-075b-4817-b52d-2dc85433203e,AG0102,Home,Basic,2025-02-20,2026-02-20,2026-02-20,1.0,3313.41,276.12,Annual,Bank Transfer,80,Active,D,50,False,False,0,0.0,3313.41,False,2025-02-25,
POL003077,9e1aa51f-9740-4831-8924-3837b8a6f12b,AG0028,Health,Group,2023-07-01,2024-06-30,2025-06-30,1.0,7399.14,616.6,Monthly,Bank Transfer,36,Active,C+,43,True,True,12,887.9,6511.24,True,2024-07-24,
POL003078,151ccbcb-5b2b-4475-a63b-e1ac1bfdc736,AG0083,Health,Family,2022-07-04,2023-07-04,2025-07-03,1.0,8365.09,697.09,Annual,Bank Transfer,94,Active,C+,71,True,True,10,836.51,7528.58,True,2023-10-26,
POL003079,1b7f420b-006f-4778-9ed1-d209a610990d,AG0046,Commercial,Workers Comp,2023-08-20,2024-08-19,2025-08-19,1.0,6371.83,530.99,Semi-Annual,Online Payment,67,Pending,C+,83,False,False,0,0.0,6371.83,True,2025-01-05,Director style no pick thing develop. Very look one go.
POL003080,980abee1-1c53-4cd0-8512-69da21065aa7,AG0015,Home,Custom,2021-08-03,2022-08-03,2025-08-02,1.0,4288.14,357.34,Annual,Credit Card,68,Active,C,75,False,True,15,643.22,3644.92,False,2024-01-31,Rock program career easy citizen.
POL003081,cc1d0f30-b8b0-4f90-9e4c-5f6f85482130,AG0120,Health,Family,2022-05-07,2023-05-07,2026-05-06,1.0,14687.27,1223.94,Monthly,Credit Card,75,Active,B+,66,False,False,0,0.0,14687.27,True,2022-10-30,
POL003082,85e2ca50-0376-4953-9762-342fdedaad58,AG0085,Professional Liability,Consulting,2024-03-09,2024-09-07,2025-09-07,0.5,5080.61,423.38,Quarterly,Credit Card,79,Active,A,81,False,True,15,762.09,4318.52,True,2024-05-17,Wrong create seek newspaper score. Onto church professional.
POL003083,31dbd7a1-0499-4b16-bcb0-7e30543dbde1,AG0022,Home,Custom,2023-05-09,2024-05-08,2026-05-08,1.0,2560.3,213.36,Annual,Check,72,Active,B,66,False,True,15,384.04,2176.26,True,2025-04-06,
POL003084,322a68fc-8833-4842-ac38-713038ab102a,AG0146,Business Liability,Product,2021-06-09,2022-06-09,2025-06-08,1.0,6977.02,581.42,Monthly,Credit Card,69,Active,D,44,False,False,0,0.0,6977.02,True,2022-05-01,
POL003085,b3a6ecf0-00b1-460a-ac15-a2eb0ed4f099,AG0093,Home,Custom,2020-07-28,2021-01-26,2025-07-27,0.5,2836.36,236.36,Annual,Check,79,Pending,B+,57,True,False,5,141.82,2694.54,False,2020-08-08,You happy this woman Republican. Language street mind attention community arm.
POL003086,93f5a003-0e79-4f4e-a989-ff21a04d2685,AG0116,Umbrella,Extended,2025-01-03,2026-01-03,2026-01-03,1.0,1049.76,87.48,Quarterly,Online Payment,84,Active,D,70,True,True,17,178.46,871.3,True,2025-03-07,
POL003087,53d8f196-6a70-4c5a-b3a1-d151269c633f,AG0123,Health,Family,2022-05-04,2023-05-04,2026-05-03,1.0,9461.25,788.44,Annual,Check,76,Active,D,80,False,False,0,0.0,9461.25,False,2023-10-21,
POL003088,aff433c7-d09d-41be-903d-92028988c759,AG0078,Business Liability,General,2022-07-29,2023-07-29,2025-07-28,1.0,3288.94,274.08,Monthly,Bank Transfer,61,Active,B+,76,False,False,0,0.0,3288.94,True,2024-10-15,
POL003089,fa2155e8-ad1b-41cd-b13e-1bef7377c569,AG0038,Business Liability,General,2024-07-26,2025-07-26,2025-07-26,1.0,7939.62,661.64,Semi-Annual,Credit Card,79,Renewed,C,69,False,False,5,396.98,7542.64,False,2025-03-13,
POL003090,c75e8ec4-e8a9-48e3-92fd-82ed4512e093,AG0066,Life,Variable,2025-01-25,2050-01-25,2050-01-25,25.0,1983.39,165.28,Annual,Credit Card,61,Renewed,A+,79,False,False,3,59.5,1923.89,True,2025-03-31,
POL003091,626998f0-e882-427f-8c2b-1ffefc37dcc1,AG0137,Professional Liability,IT,2020-08-17,2021-02-15,2025-08-16,0.5,3206.03,267.17,Monthly,Credit Card,85,Renewed,B+,73,False,True,18,577.09,2628.94,False,2023-01-24,Value dinner edge follow international far. Bar movement help. Goal war view.
POL003092,29393ed5-92b4-4a75-8432-76842f99c307,AG0026,Umbrella,Standard,2022-07-30,2023-07-30,2025-07-29,1.0,1359.38,113.28,Quarterly,Credit Card,58,Active,B+,65,False,True,5,67.97,1291.41,False,2023-12-12,
POL003093,90b6441c-3ef0-4963-8344-bac9e3ea1510,AG0114,Life,Term,2020-09-06,2045-09-06,2045-09-06,25.0,2395.57,199.63,Semi-Annual,Credit Card,74,Pending,B,80,False,False,0,0.0,2395.57,True,2021-04-11,Goal majority eye green city analysis statement. Share than manager.
POL003094,43b17d5e-c0f9-4062-bdb6-2cb8cd8f77f8,AG0138,Life,Term,2024-12-25,2034-12-25,2034-12-25,10.0,2068.92,172.41,Quarterly,Check,51,Cancelled,B+,65,False,False,0,0.0,2068.92,True,2025-02-27,
POL003095,08811158-e22c-4df0-8a9d-eff0adc4c73d,AG0030,Life,Universal,2021-08-18,2051-08-18,2051-08-18,30.0,1591.46,132.62,Monthly,Bank Transfer,68,Active,C+,71,False,True,10,159.15,1432.31,False,2025-05-18,
POL003096,f4c1d794-231a-45e8-a2e5-0597fb55634f,AG0075,Commercial,Business Interruption,2021-07-25,2022-07-25,2025-07-24,1.0,6142.37,511.86,Semi-Annual,Credit Card,55,Active,A+,69,False,False,0,0.0,6142.37,True,2022-09-13,Stage some still through offer. Main off be see best work. Everybody produce public born.
POL003097,08d2b913-8176-4c9f-8311-e16e5e9879a4,AG0022,Business Liability,Professional,2024-07-28,2025-07-28,2025-07-28,1.0,5121.18,426.77,Annual,Online Payment,70,Lapsed,B+,59,False,False,0,0.0,5121.18,True,2025-05-03,Wonder one call radio woman return. Run billion expect. Fall computer manage attention.
POL003098,1b9be904-0c3a-482f-be8c-65e28013bcc6,AG0079,Auto,Full Coverage,2020-07-14,2021-01-12,2025-07-13,0.5,2091.05,174.25,Annual,Check,73,Active,D,65,True,False,7,146.37,1944.68,False,2020-08-29,
POL003099,8cadf489-5a04-4245-9ac4-9f3e70bc8a66,AG0063,Auto,Liability Only,2022-12-18,2023-06-18,2025-06-17,0.5,2954.09,246.17,Annual,Bank Transfer,82,Pending,A+,61,True,False,5,147.7,2806.39,True,2024-09-07,
POL003100,f4d74c53-7208-4574-8608-c56fcc2ee27c,AG0142,Auto,Comprehensive,2022-08-23,2023-08-23,2025-08-22,1.0,2549.84,212.49,Quarterly,Check,76,Active,B+,62,True,True,15,382.48,2167.36,True,2024-01-16,
POL003101,6640ecd9-a85d-43c3-a3ac-528bff642713,AG0030,Commercial,General Liability,2024-07-15,2025-07-15,2025-07-15,1.0,6115.21,509.6,Semi-Annual,Credit Card,66,Active,C,75,False,True,10,611.52,5503.69,False,2025-02-07,
POL003102,7b86f91f-871b-4712-87bc-41582ad0873e,AG0060,Auto,Comprehensive,2022-02-26,2023-02-26,2026-02-25,1.0,1742.79,145.23,Annual,Online Payment,78,Active,C,66,False,True,15,261.42,1481.37,True,2022-07-17,
POL003103,6226e884-e8b7-48f3-a68f-ce83c3c12497,AG0091,Auto,Third Party,2024-07-02,2025-07-02,2025-07-02,1.0,2854.75,237.9,Monthly,Check,70,Active,D,54,False,False,0,0.0,2854.75,True,2025-02-12,By visit against speak eat process number. Region take know conference visit game seem.
POL003104,a5d4115e-64da-4d5d-9552-fc7e3609c768,AG0134,Auto,Comprehensive,2021-11-07,2022-11-07,2025-11-06,1.0,3387.37,282.28,Annual,Bank Transfer,96,Active,B,80,False,False,0,0.0,3387.37,False,2024-07-28,
POL003105,32028698-daac-4d65-9250-90b4df887e14,AG0065,Umbrella,Standard,2024-07-04,2025-07-04,2025-07-04,1.0,1197.52,99.79,Annual,Credit Card,84,Active,D,52,True,True,20,239.5,958.02,True,2025-03-05,
POL003106,1640d47d-f615-4364-9701-cc70d954393f,AG0092,Renters,Basic,2022-10-10,2023-04-10,2025-10-09,0.5,885.51,73.79,Quarterly,Bank Transfer,66,Active,C+,67,False,False,0,0.0,885.51,False,2023-08-16,
POL003107,b9097b29-5464-4025-991d-df4e243525dd,AG0107,Renters,Custom,2022-06-25,2023-06-25,2025-06-24,1.0,512.44,42.7,Monthly,Credit Card,46,Active,C,82,False,True,10,51.24,461.2,False,2022-08-28,"Past billion page way dog. Safe pass else.
High them guy nothing. Force card third affect."
